"ORDEN","P2_C","P3_C","P4_C","P5_C","P6_C","P7_C","P8_C","P9_C","P10_C","F_EXP"
"05008","01","01","01","11001","01","3",NA,"2",50000,63.984375
"05009","01","01","01","11001","04","3",NA,"1",0,42.328125
"05010","01","01","01","11001","01","3",NA,"2",70000,30.7125
"05013","01","01","01","11001","01","3",NA,"1",0,42.328125
"05013","02","04","01","11001","03","2",NA,"1",0,42.328125
"05018","01","02","01","25377","01","3",NA,"1",0,30.7125
"05019","01","02","01","11001","01","3",NA,"1",0,26.578125
"05022","01","01","01","66001","53","3",NA,"2",80000,26.578125
"05023","01","01","01","11001","01","3",NA,"1",0,26.578125
"05024","01","01","01","11001","01","3",NA,"1",0,271.526576934325
"05025","01","01","01","11001","02","3",NA,"1",0,271.526576934325
"05030","01","01","01","25377","03","3",NA,"1",0,40.03125
"05032","01","01","01","11001","01","3",NA,"2",0,185.714918511572
"05034","01","03","01","25214","01","1","04","1",0,341.162488576321
"05036","01","05","01","11001","53","3",NA,"2",25000,99.2180790960452
"05040","01","01","01","11001","01","3",NA,"1",0,44.18262105533
"05040","02","01","01","11001","03","3",NA,"1",0,44.18262105533
"05041","01","02","03","11001","01","3",NA,"1",0,88.4176870272366
"05048","01","01","01","11001","01","3",NA,"1",0,52.1172100371348
"05050","01","01","01","11001","01","3",NA,"2",0,24.9031685401671
"05051","01","01","01","11001","02","3",NA,"1",0,68.0555555555556
"05054","01","04","01","11001","03","2",NA,"1",0,59.0625
"05054","02","04","01","11001","04","2",NA,"2",20000,59.0625
"05056","01","04","01","11001","03","2",NA,"2",20000,80.3087394432998
"05059","01","01","01","11001","01","3",NA,"1",0,58.3333333333333
"05059","02","01","01","11001","02","3",NA,"1",0,58.3333333333333
"05060","01","01","01","11001","53","3",NA,"1",0,57.7813624844466
"05063","01","02","03","11001","50","3",NA,"1",0,46.6666666666667
"05065","01","01","01","11001","01","3",NA,"1",0,50.5555555555556
"05065","02","01","01","11001","02","3",NA,"1",0,50.5555555555556
"05066","01","02","01","25307","01","3",NA,"1",0,69.4664790617658
"05067","01","01","01","11001","01","3",NA,"1",0,44.18262105533
"05067","02","01","01","11001","02","3",NA,"1",0,44.18262105533
"05068","01","02","01","11001","02","3",NA,"1",0,62.7575757575758
"05077","01","01","01","11001","01","3",NA,"1",0,121.02254676919
"05077","02","01","03","25899","01","3",NA,"1",0,121.02254676919
"05080","01","01","01","11001","02","3",NA,"1",0,351.561171438286
"05081","01","01","01","11001","01","3",NA,"1",0,262.777777777778
"05081","02","01","01","11001","02","3",NA,"1",0,262.777777777778
"05082","01","01","01","11001","01","3",NA,"1",0,407.041932484664
"05083","01","01","01","11001","01","3",NA,"1",0,299.643242717239
"05084","01","01","01","11001","02","3",NA,"1",0,203.456229782417
"05084","02","01","01","11001","01","3",NA,"1",0,203.456229782417
"05087","01","01","01","25473","01","3",NA,"1",0,46.464
"05087","02","01","01","50006","03","3",NA,"2",70000,46.464
"05087","03","04","01","11001","01","2",NA,"1",0,46.464
"05089","01","01","01","73349","01","3",NA,"1",0,98.736
"05090","01","01","01","11001","01","3",NA,"1",0,98.736
"05090","02","01","01","11001","02","3",NA,"1",0,98.736
"05092","01","01","01","11001","01","3",NA,"1",0,26.0666666666667
"05094","01","01","01","25377","03","3",NA,"1",0,62.7575757575758
"05094","02","01","01","11001","04","3",NA,"1",0,62.7575757575758
"05094","03","03","01","11001","01","3",NA,"1",0,62.7575757575758
"05094","04","03","01","11001","01","3",NA,"1",0,62.7575757575758
"05099","01","04","01","11001","01","2",NA,"1",0,126.821391372686
"05101","01","02","02","73001","01","3",NA,"1",0,99.2180790960452
"05103","01","01","01","11001","01","3",NA,"1",0,145.64369558624
"05103","02","01","01","11001","03","3",NA,"1",0,145.64369558624
"05103","03","03","01","11001","02","1","77","4",0,145.64369558624
"05104","01","02","01","11001","02","1","03","1",0,221.448525712357
"05105","01","01","01","11001","01","3",NA,"2",0,401.977114671337
"05106","01","01","01","11001","01","3",NA,"1",0,106.944444444444
"05106","02","01","01","11001","01","3",NA,"1",0,106.944444444444
"05107","01","01","01","11001","01","3",NA,"2",0,213.416729950187
"05108","01","01","01","11001","01","3",NA,"1",0,122.5
"05108","02","01","01","11001","01","3",NA,"1",0,122.5
"05109","01","01","01","11001","01","3",NA,"1",0,1900
"05110","01","01","01","11001","01","3",NA,"1",0,198.207065062245
"05111","01","01","01","11001","01","3",NA,"2",0,199.432306892434
"05111","02","01","01","11001","02","3",NA,"2",0,199.432306892434
"05112","01","01","01","11001","01","3",NA,"1",0,200.15281296713
"05113","01","01","01","11001","01","3",NA,"3",60000,106.944444444444
"05113","02","02","01","25473","01","3",NA,"2",0,106.944444444444
"05115","01","01","01","11001","01","3",NA,"2",0,700.246229844533
"05116","01","01","01","11001","01","3",NA,"2",0,138.379394387742
"05116","02","01","01","11001","02","3",NA,"2",0,138.379394387742
"05117","01","01","01","11001","01","3",NA,"1",0,81.2976239460567
"05117","02","01","01","11001","01","3",NA,"1",0,81.2976239460567
"05117","03","01","01","11001","03","3",NA,"1",0,81.2976239460567
"05118","01","01","01","25269","01","3",NA,"1",0,402.438873468984
"05119","01","01","01","11001","01","3",NA,"1",0,213.416729950187
"05119","02","01","01","11001","03","3",NA,"1",0,213.416729950187
"05120","01","01","01","11001","01","3",NA,"2",0,176.944444444444
"05123","01","01","01","11001","01","3",NA,"1",0,132.222222222222
"05123","02","01","01","11001","01","3",NA,"1",0,132.222222222222
"05125","01","01","01","11001","02","3",NA,"1",0,176.944444444444
"05126","01","01","01","76001","01","3",NA,"1",0,165.315896079468
"05127","01","01","01","11001","01","3",NA,"1",0,134.020279179771
"05128","01","01","01","11001","01","3",NA,"1",0,57.0370370370371
"05130","01","04","01","11001","01","2",NA,"1",0,33.2352941176471
"05134","01","05","01","11001","50","3",NA,"1",0,19.6240807707689
"05135","01","02","01","11001","50","3",NA,"3",0,16.7
"05138","01","01","01","11001","01","3",NA,"1",0,195.385008056711
"05139","01","01","01","11001","01","3",NA,"1",0,195.385008056711
"05141","01","01","01","11001","03","3",NA,"1",0,144.411569626363
"05141","02","02","01","11001","02","3",NA,"1",0,144.411569626363
"05143","01","01","01","11001","01","3",NA,"1",0,132.222222222222
"05143","02","01","01","11001","01","3",NA,"1",0,132.222222222222
"05143","03","01","01","11001","01","3",NA,"1",0,132.222222222222
"05174","01","01","01","11001","01","3",NA,"1",0,179.379310344828
"05174","02","01","03","11001","01","3",NA,"3",50000,179.379310344828
"05177","01","01","01","11001","01","1","77","3",50000,189.344827586207
"05189","01","01","01","25754","01","3",NA,"2",70000,23.8459813119792
"05190","01","01","01","11001","02","3",NA,"2",70000,43.4249449110789
"05190","02","02","03","11001","01","1","10","2",70000,43.4249449110789
"05190","03","02","03","25377","01","1","10","2",70000,43.4249449110789
"05191","01","02","01","11001","01","3",NA,"1",0,58.3333333333333
"05192","01","01","01","25899","01","3",NA,"2",50000,99.2180790960452
"05193","01","01","01","11001","01","3",NA,"1",0,237.222222222222
"05194","01","01","01","25175","01","3",NA,"1",0,186.666666666667
"05194","02","01","01","11001","01","3",NA,"1",0,186.666666666667
"05194","03","01","01","11001","01","3",NA,"1",0,186.666666666667
"05194","04","02","01","11001","01","3",NA,"4",0,186.666666666667
"05194","05","02","01","11001","01","3",NA,"4",0,186.666666666667
"05194","06","02","01","11001","01","1","77","4",0,186.666666666667
"05196","01","01","01","11001","01","3",NA,"1",0,176.944444444444
"05196","02","01","01","11001","03","3",NA,"1",0,176.944444444444
"05197","01","01","01","11001","01","3",NA,"1",0,115.724711397534
"05197","02","01","03","25269","02","3",NA,"1",0,115.724711397534
"05198","01","01","01","76001","01","3",NA,"2",0,317.288596012249
"05199","01","01","01","11001","50","3",NA,"2",39000,48.6694322844515
"05200","01","01","01","11001","01","3",NA,"1",0,87.7464081753225
"05201","01","02","01","11001","02","3",NA,"1",0,116.733333333333
"05202","01","02","01","11001","01","3",NA,"1",0,206.711939807842
"05203","01","01","01","11001","01","3",NA,"1",0,175.666666666667
"05203","02","01","01","11001","01","3",NA,"1",0,175.666666666667
"05204","01","02","01","11001","01","3",NA,"1",0,57.6111111111111
"05207","01","01","01","11001","01","3",NA,"1",0,204
"05207","02","01","01","15491","02","3",NA,"1",0,204
"05212","01","01","01","11001","01","3",NA,"1",0,204
"05215","01","04","01","11001","01","2",NA,"2",9000,28.952380952381
"05215","02","04","01","11001","04","2",NA,"2",9000,28.952380952381
"05219","01","01","01","11001","02","3",NA,"2",50000,48.6694322844515
"05220","01","01","01","05088","02","3",NA,"2",14000,38.6184302466443
"05223","01","01","01","11001","01","3",NA,"2",6250,139.317796610169
"05225","01","01","01","25377","01","3",NA,"1",0,104.266666666667
"05227","01","01","01","11001","01","3",NA,"1",0,93.9422204476535
"05227","02","01","01","11001","02","3",NA,"1",0,93.9422204476535
"05228","01","02","01","11001","01","3",NA,"1",0,93.3134175978243
"05228","02","02","01","11001","01","3",NA,"1",0,93.3134175978243
"05230","01","01","01","11001","02","3",NA,"1",0,104.266666666667
"05231","01","03","01","11001","01","1","10","1",0,205.873639135131
"05234","01","01","01","11001","01","3",NA,"1",0,39.4498178490641
"05235","01","01","01","11001","01","3",NA,"1",0,28.3333333333333
"05235","02","01","01","11001","01","3",NA,"2",60000,28.3333333333333
"05238","01","01","01","11001","01","3",NA,"1",0,57.6111111111111
"05238","02","01","01","11001","01","3",NA,"1",0,57.6111111111111
"05240","01","02","01","11001","01","3",NA,"1",0,48.875
"05240","02","02","01","11001","01","3",NA,"1",0,48.875
"05241","01","01","01","11001","02","3",NA,"1",0,98.8847404343648
"05241","02","02","01","25473","01","1","10","1",0,98.8847404343648
"05242","01","01","01","11001","01","3",NA,"1",0,50.254148009293
"05245","01","01","01","11001","01","3",NA,"1",0,131.234209403774
"05247","01","02","02","25377","53","1","04","2",70000,139.317796610169
"05249","01","01","01","11001","01","3",NA,"2",0,93.5990741218974
"05249","02","01","01","11001","02","3",NA,"2",1e+05,93.5990741218974
"05249","03","02","01","11001","01","3",NA,"1",0,93.5990741218974
"05253","01","01","01","11001","01","3",NA,"1",0,93.9290367877347
"05253","02","01","01","11001","01","3",NA,"1",0,93.9290367877347
"05254","01","01","01","11001","03","1","03","1",0,313.944273674558
"05255","01","01","01","11001","01","3",NA,"1",0,72.1352372330762
"05255","02","02","01","11001","02","3",NA,"1",0,72.1352372330762
"05256","01","01","01","11001","02","3",NA,"1",0,40.375
"05256","02","02","01","11001","01","3",NA,"1",0,40.375
"05257","01","01","01","11001","01","3",NA,"1",0,205.327362986841
"05257","02","04","01","11001","01","2",NA,"1",0,205.327362986841
"05257","03","07","01",NA,"01","8",NA,"1",0,205.327362986841
"05260","01","01","01","11001","01","3",NA,"1",0,185.902638095395
"05262","01","02","01","11001","01","3",NA,"1",0,164.808548911958
"05263","01","01","01","17001","01","3",NA,"1",0,72.25
"05263","02","02","01","11001","01","3",NA,"2",70000,72.25
"05264","01","02","01","25175","01","3",NA,"1",0,127.015694251866
"05264","02","02","01","11001","01","3",NA,"1",0,127.015694251866
"05265","01","01","01","11001","01","3",NA,"1",0,99.5076169550683
"05265","02","01","01","11001","02","3",NA,"1",0,99.5076169550683
"05265","03","01","01","11001","03","3",NA,"1",0,99.5076169550683
"05265","04","01","01","11001","01","3",NA,"1",0,99.5076169550683
"05267","01","01","01","76895","02","3",NA,"1",0,164.683776686162
"05270","01","01","01","11001","01","3",NA,"1",0,103.601434718948
"05270","02","02","01","11001","01","3",NA,"1",0,103.601434718948
"05271","01","01","01","11001","01","3",NA,"2",60000,79.4529346286387
"05271","02","01","01","25899","02","3",NA,"1",0,79.4529346286387
"05273","01","03","03","11001","01","3",NA,"1",0,48.875
"05273","02","01","01","11001","02","3",NA,"1",0,48.875
"05273","03","02","02","11001","03","3",NA,"1",0,48.875
"05273","04","02","01","11001","04","3",NA,"1",0,48.875
"05275","01","01","01","11001","01","3",NA,"1",0,57.6111111111111
"05275","02","01","01","11001","02","3",NA,"1",0,57.6111111111111
"05276","01","01","01","11001","01","3",NA,"1",0,93.4095931630012
"05276","02","01","01","11001","02","3",NA,"1",0,93.4095931630012
"05278","01","01","01","11001","01","3",NA,"1",0,693.611816302779
"05278","02","01","01","11001","01","3",NA,"1",0,693.611816302779
"05280","01","01","01","11001","02","3",NA,"1",0,140.980792367428
"05280","02","01","01","11001","03","3",NA,"1",0,140.980792367428
"05282","01","01","01","11001","01","3",NA,"1",0,141.381500675516
"05283","01","01","01","11001","01","3",NA,"1",0,80.75
"05283","02","01","01","11001","02","3",NA,"1",0,80.75
"05285","01","01","01","11001","01","3",NA,"1",0,352.355551747742
"05285","02","01","01","05266","02","3",NA,"1",0,352.355551747742
"05286","01","01","01","11001","01","3",NA,"1",0,140.085125874708
"05286","02","01","01","11001","02","3",NA,"1",0,140.085125874708
"05288","01","01","01","11001","77","3",NA,"1",0,161.921410128054
"05289","01","01","01","11001","01","3",NA,"1",0,71.5704900950448
"05289","02","02","01","11001","01","3",NA,"1",0,71.5704900950448
"05290","01","01","01","25899","01","3",NA,"1",0,56.1
"05290","02","02","01","11001","02","3",NA,"1",0,56.1
"05292","01","02","01","76001","02","3",NA,"1",0,38.9760307511834
"05292","02","02","02","11001","01","3",NA,"1",0,38.9760307511834
"05294","01","01","01","11001","50","3",NA,"1",0,93.7958019706885
"05294","02","01","01","11001","02","3",NA,"1",0,93.7958019706885
"05298","01","01","01","11001","04","3",NA,"1",0,40.375
"05298","02","01","01","11001","02","3",NA,"1",0,40.375
"05298","03","02","01","11001","01","3",NA,"1",0,40.375
"05299","01","02","01","11001","50","3",NA,"1",0,71.4788682295386
"05303","01","01","01","11001","01","3",NA,"1",0,58.5722224909698
"05309","01","01","01","11001","02","3",NA,"1",0,92.4836104987175
"05309","02","01","01","11001","02","3",NA,"1",0,92.4836104987175
"05311","01","02","03","11001","01","3",NA,"1",0,612
"05314","01","01","01","11001","01","3",NA,"3",15000,79.56
"05317","01","02","01","11001","01","1","10","1",0,19.95
"05319","01","01","01","11001","01","3",NA,"2",90000,137.172413793103
"05326","01","01","01","25377","77","3",NA,"3",50000,138.644081155885
"05329","01","01","01","11001","01","3",NA,"2",0,139.317796610169
"05330","01","01","01","11001","01","3",NA,"2",20000,75.5762711864407
"05331","01","04","01","11001","01","2",NA,"1",0,135.538983050847
"05332","01","01","01","11001","02","3",NA,"2",30000,135.538983050847
"05332","02","04","01","11001","02","2",NA,"2",10000,135.538983050847
"05334","01","01","01","11001","01","3",NA,"2",20000,80.6359786901113
"05335","01","01","01","11001","01","3",NA,"2",60000,80.6359785842238
"05335","02","04","01","11001","01","2",NA,"2",18000,80.6359785842238
"05338","01","01","01","11001","01","3",NA,"2",50000,75.5762711864407
"05341","01","04","01","11001","01","2",NA,"1",0,39.4202898550725
"05346","01","04","01","11001","02","2",NA,"1",0,7.7480037572469
"05348","01","02","01","25799","02","3",NA,"1",0,21.4038186077399
"05353","01","06","02","11001","01","3",NA,"4",0,14.7732284918621
"05355","01","01","01","11001","01","3",NA,"1",0,12.3728721840835
"05357","01","01","01","11001","01","3",NA,"1",0,5.95813334610685
"05359","01","04","01","11001","01","2",NA,"2",0,41.9263610027644
"05361","01","01","01","11001","01","3",NA,"1",0,66.4406779661017
"05361","02","02","01","15238","01","1","77","4",0,66.4406779661017
"05365","01","01","01","11001","01","3",NA,"2",95000,124.94538606403
"05366","01","01","01","66001","01","3",NA,"2",70000,124.94538606403
"05367","01","04","01","11001","01","2",NA,"2",10000,70.3577469427494
"05368","01","01","03","11001","01","3",NA,"2",27000,46.7251289609433
"05371","01","01","01","11001","01","3",NA,"1",0,49.7142857142857
"05372","01","01","01","11001","01","3",NA,"4",0,88.4652476622699
"05380","01","01","01","05360","02","3",NA,"1",0,46.4
"05380","02","01","01","05360","02","3",NA,"2",35000,46.4
"05382","01","01","01","11001","01","3",NA,"2",10000,28.952380952381
"05383","01","02","01","11001","01","3",NA,"1",0,57.0220937881226
"05384","01","01","01","15469","01","3",NA,"1",0,22.711451149149
